Code BV,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,Libellé de liste 1,Voix 1,% Voix/inscrits 1,% Voix/exprimés 1,Libellé de liste 2,Voix 2,% Voix/inscrits 2,% Voix/exprimés 2,Libellé de liste 3,Voix 3,% Voix/inscrits 3,% Voix/exprimés 3,Libellé de liste 4,Voix 4,% Voix/inscrits 4,% Voix/exprimés 4,Libellé de liste 5,Voix 5,% Voix/inscrits 5,% Voix/exprimés 5,Libellé de liste 6,Voix 6,% Voix/inscrits 6,% Voix/exprimés 6,Libellé de liste 7,Voix 7,% Voix/inscrits 7,% Voix/exprimés 7,Libellé de liste 8,Voix 8,% Voix/inscrits 8,% Voix/exprimés 8,Libellé de liste 9,Voix 9,% Voix/inscrits 9,% Voix/exprimés 9,Libellé de liste 10,Voix 10,% Voix/inscrits 10,% Voix/exprimés 10,Libellé de liste 11,Voix 11,% Voix/inscrits 11,% Voix/exprimés 11,TOTAL GAUCHE,TOTAL EXT GAUCHE,TOTAL DROITE,TOTAL EXT DROITE,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,Nom candidat 1,Voix 1,% Voix/inscrits 1,% Voix/exprimés 1,Nom candidat 2,Voix 2,% Voix/inscrits 2,% Voix/exprimés 2,DIFF T1-2 GAUCHE,DIFF T1-2 CAZ/DES,VOIX EXT DROITE T1,REPORT GAUCHE,ABSTENTIONNISTE T2 PAR RAPPORT AU T1,voix Dessertine T1,,Gauche hors Hurmic 1er tour,INDICE FUITE GAUCHE,TAUX DÉMOBILISATION,INDICE DE FUITE DROITE,MOBILISATION GAUCHE T1,MOBILISATION DROITE T1,MOBILISATION GAUCHE T2,MOBILISATION DROITE T2,ÉVOLUTION GAUCHE 
5002,1452,842,"57,99 %",610,"42,01 %",834,"57,44 %","99,05 %",5,"0,34 %","0,59 %",3,"0,21 %","0,36 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,4,"0,28 %","0,48 %",Faire Gagner Bordeaux,107,"7,37 %","12,83 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,11,"0,76 %","1,32 %",BORDEAUX EN CONFIANCE,317,"21,83 %","38,01 %",FAIRE MIEUX POUR BORDEAUX,162,"11,16 %","19,42 %",A LA RECONQUÊTE DE BORDEAUX,2,"0,14 %","0,24 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,103,"7,09 %","12,35 %",Lutte ouvrière - le camp des travailleurs,5,"0,34 %","0,60 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,36,"2,48 %","4,32 %",UNION DE LA GAUCHE,12,"0,83 %","1,44 %",ROUGE BORDEAUX ANTICAPITALISTE,75,"5,17 %","8,99 %",329,257,210,38,1452,809,"55,72 %",643,"44,28 %",791,"54,48 %","97,78 %",10,"0,69 %","1,24 %",8,"0,55 %","0,99 %",CAZENAVE,222,"15,29 %","28,07 %",HURMIC,569,"39,19 %","71,93 %",-17,12,38,"97,10%",33,103,,269,"2,90%","5,63%","-4,44%","40,36","17,08","39,19","15,29","-2,90"
5003,1264,655,"51,82 %",609,"48,18 %",651,"51,50 %","99,39 %",3,"0,24 %","0,46 %",1,"0,08 %","0,15 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,6,"0,47 %","0,92 %",Faire Gagner Bordeaux,98,"7,75 %","15,05 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,11,"0,87 %","1,69 %",BORDEAUX EN CONFIANCE,171,"13,53 %","26,27 %",FAIRE MIEUX POUR BORDEAUX,172,"13,61 %","26,42 %",A LA RECONQUÊTE DE BORDEAUX,7,"0,55 %","1,08 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,55,"4,35 %","8,45 %",Lutte ouvrière - le camp des travailleurs,2,"0,16 %","0,31 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,31,"2,45 %","4,76 %",UNION DE LA GAUCHE,14,"1,11 %","2,15 %",ROUGE BORDEAUX ANTICAPITALISTE,84,"6,65 %","12,90 %",185,275,153,38,1264,600,"47,47 %",664,"52,53 %",584,"46,20 %","97,33 %",11,"0,87 %","1,83 %",5,"0,40 %","0,83 %",CAZENAVE,161,"12,74 %","27,57 %",HURMIC,423,"33,47 %","72,43 %",-37,8,38,"91,96%",55,55,,289,"8,04%","11,96%","-6,52%","36,39","15,11","33,47","12,74","-8,04"
5004,1014,530,"52,27 %",484,"47,73 %",527,"51,97 %","99,43 %",2,"0,20 %","0,38 %",1,"0,10 %","0,19 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,10 %","0,19 %",Faire Gagner Bordeaux,80,"7,89 %","15,18 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,9,"0,89 %","1,71 %",BORDEAUX EN CONFIANCE,171,"16,86 %","32,45 %",FAIRE MIEUX POUR BORDEAUX,133,"13,12 %","25,24 %",A LA RECONQUÊTE DE BORDEAUX,5,"0,49 %","0,95 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,43,"4,24 %","8,16 %",Lutte ouvrière - le camp des travailleurs,3,"0,30 %","0,57 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,17,"1,68 %","3,23 %",UNION DE LA GAUCHE,13,"1,28 %","2,47 %",ROUGE BORDEAUX ANTICAPITALISTE,52,"5,13 %","9,87 %",184,198,123,22,1014,512,"50,49 %",502,"49,51 %",500,"49,31 %","97,66 %",8,"0,79 %","1,56 %",4,"0,39 %","0,78 %",CAZENAVE,122,"12,03 %","24,40 %",HURMIC,378,"37,28 %","75,60 %",-4,-1,22,"98,95%",18,43,,211,"1,05%","4,71%","-6,02%","37,67","14,30","37,28","12,03","-1,05"
5005,538,297,"55,20 %",241,"44,80 %",296,"55,02 %","99,66 %",1,"0,19 %","0,34 %",0,"0,00 %","0,00 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,19 %","0,34 %",Faire Gagner Bordeaux,54,"10,04 %","18,24 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,8,"1,49 %","2,70 %",BORDEAUX EN CONFIANCE,84,"15,61 %","28,38 %",FAIRE MIEUX POUR BORDEAUX,73,"13,57 %","24,66 %",A LA RECONQUÊTE DE BORDEAUX,2,"0,37 %","0,68 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,30,"5,58 %","10,14 %",Lutte ouvrière - le camp des travailleurs,1,"0,19 %","0,34 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,12,"2,23 %","4,05 %",UNION DE LA GAUCHE,3,"0,56 %","1,01 %",ROUGE BORDEAUX ANTICAPITALISTE,28,"5,20 %","9,46 %",87,111,84,14,538,265,"49,26 %",273,"50,74 %",261,"48,51 %","98,49 %",4,"0,74 %","1,51 %",0,"0,00 %","0,00 %",CAZENAVE,76,"14,13 %","29,12 %",HURMIC,185,"34,39 %","70,88 %",-13,-8,14,"93,43%",32,30,,114,"6,57%","16,16%","-11,11%","36,80","18,22","34,39","14,13","-6,57"
5021,1390,758,"54,53 %",632,"45,47 %",753,"54,17 %","99,34 %",4,"0,29 %","0,53 %",1,"0,07 %","0,13 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,10,"0,72 %","1,33 %",Faire Gagner Bordeaux,123,"8,85 %","16,33 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,18,"1,29 %","2,39 %",BORDEAUX EN CONFIANCE,255,"18,35 %","33,86 %",FAIRE MIEUX POUR BORDEAUX,165,"11,87 %","21,91 %",A LA RECONQUÊTE DE BORDEAUX,7,"0,50 %","0,93 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,57,"4,10 %","7,57 %",Lutte ouvrière - le camp des travailleurs,1,"0,07 %","0,13 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,23,"1,65 %","3,05 %",UNION DE LA GAUCHE,11,"0,79 %","1,46 %",ROUGE BORDEAUX ANTICAPITALISTE,83,"5,97 %","11,02 %",266,277,180,30,1390,739,"53,17 %",651,"46,83 %",728,"52,37 %","98,51 %",7,"0,50 %","0,95 %",4,"0,29 %","0,54 %",CAZENAVE,180,"12,95 %","24,73 %",HURMIC,548,"39,42 %","75,27 %",5,0,30,"100,92%",19,57,,288,"-0,92%","3,50%","-5,52%","39,06","15,11","39,42","12,95","0,92"
5022,1420,862,"60,70 %",558,"39,30 %",856,"60,28 %","99,30 %",4,"0,28 %","0,46 %",2,"0,14 %","0,23 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,6,"0,42 %","0,70 %",Faire Gagner Bordeaux,181,"12,75 %","21,14 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,52,"3,66 %","6,07 %",BORDEAUX EN CONFIANCE,290,"20,42 %","33,88 %",FAIRE MIEUX POUR BORDEAUX,101,"7,11 %","11,80 %",A LA RECONQUÊTE DE BORDEAUX,11,"0,77 %","1,29 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,83,"5,85 %","9,70 %",Lutte ouvrière - le camp des travailleurs,6,"0,42 %","0,70 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,31,"2,18 %","3,62 %",UNION DE LA GAUCHE,18,"1,27 %","2,10 %",ROUGE BORDEAUX ANTICAPITALISTE,77,"5,42 %","9,00 %",308,242,264,42,1420,870,"61,27 %",550,"38,73 %",849,"59,79 %","97,59 %",16,"1,13 %","1,84 %",5,"0,35 %","0,57 %",CAZENAVE,283,"19,93 %","33,33 %",HURMIC,566,"39,86 %","66,67 %",16,19,42,"102,91%",-8,83,,260,"-2,91%","-1,45%","-4,18%","38,73","21,55","39,86","19,93","2,91"
5023,1334,826,"61,92 %",508,"38,08 %",818,"61,32 %","99,03 %",4,"0,30 %","0,48 %",4,"0,30 %","0,48 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,07 %","0,12 %",Faire Gagner Bordeaux,218,"16,34 %","26,65 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,6,"0,45 %","0,73 %",BORDEAUX EN CONFIANCE,269,"20,16 %","32,89 %",FAIRE MIEUX POUR BORDEAUX,82,"6,15 %","10,02 %",A LA RECONQUÊTE DE BORDEAUX,8,"0,60 %","0,98 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,120,"9,00 %","14,67 %",Lutte ouvrière - le camp des travailleurs,3,"0,22 %","0,37 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,43,"3,22 %","5,26 %",UNION DE LA GAUCHE,13,"0,97 %","1,59 %",ROUGE BORDEAUX ANTICAPITALISTE,55,"4,12 %","6,72 %",282,147,338,51,1334,822,"61,62 %",512,"38,38 %",799,"59,90 %","97,20 %",14,"1,05 %","1,70 %",9,"0,67 %","1,09 %",CAZENAVE,343,"25,71 %","42,93 %",HURMIC,456,"34,18 %","57,07 %",27,5,51,"106,29%",4,120,,160,"-6,29%","0,93%","-10,72%","32,16","29,16","34,18","25,71","6,29"
5041,1018,611,"60,02 %",407,"39,98 %",606,"59,53 %","99,18 %",4,"0,39 %","0,65 %",1,"0,10 %","0,16 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,10 %","0,17 %",Faire Gagner Bordeaux,170,"16,70 %","28,05 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,6,"0,59 %","0,99 %",BORDEAUX EN CONFIANCE,186,"18,27 %","30,69 %",FAIRE MIEUX POUR BORDEAUX,51,"5,01 %","8,42 %",A LA RECONQUÊTE DE BORDEAUX,4,"0,39 %","0,66 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,98,"9,63 %","16,17 %",Lutte ouvrière - le camp des travailleurs,2,"0,20 %","0,33 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,37,"3,63 %","6,11 %",UNION DE LA GAUCHE,13,"1,28 %","2,15 %",ROUGE BORDEAUX ANTICAPITALISTE,38,"3,73 %","6,27 %",199,98,268,41,1018,589,"57,86 %",429,"42,14 %",576,"56,58 %","97,79 %",11,"1,08 %","1,87 %",2,"0,20 %","0,34 %",CAZENAVE,273,"26,82 %","47,40 %",HURMIC,303,"29,76 %","52,60 %",6,5,41,"102,02%",22,98,,111,"-2,02%","7,41%","-12,12%","29,17","30,35","29,76","26,82","2,02"
5042,1044,705,"67,53 %",339,"32,47 %",691,"66,19 %","98,01 %",10,"0,96 %","1,42 %",4,"0,38 %","0,57 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,167,"16,00 %","24,17 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,4,"0,38 %","0,58 %",BORDEAUX EN CONFIANCE,210,"20,11 %","30,39 %",FAIRE MIEUX POUR BORDEAUX,61,"5,84 %","8,83 %",A LA RECONQUÊTE DE BORDEAUX,8,"0,77 %","1,16 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,140,"13,41 %","20,26 %",Lutte ouvrière - le camp des travailleurs,0,"0,00 %","0,00 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,37,"3,54 %","5,35 %",UNION DE LA GAUCHE,12,"1,15 %","1,74 %",ROUGE BORDEAUX ANTICAPITALISTE,52,"4,98 %","7,53 %",222,117,307,45,1044,673,"64,46 %",371,"35,54 %",652,"62,45 %","96,88 %",14,"1,34 %","2,08 %",7,"0,67 %","1,04 %",CAZENAVE,295,"28,26 %","45,25 %",HURMIC,357,"34,20 %","54,75 %",18,-12,45,"105,31%",32,140,,129,"-5,31%","9,44%","-16,81%","32,47","33,72","34,20","28,26","5,31"
5043,989,610,"61,68 %",379,"38,32 %",599,"60,57 %","98,20 %",8,"0,81 %","1,31 %",3,"0,30 %","0,49 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,10 %","0,17 %",Faire Gagner Bordeaux,122,"12,34 %","20,37 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,3,"0,30 %","0,50 %",BORDEAUX EN CONFIANCE,212,"21,44 %","35,39 %",FAIRE MIEUX POUR BORDEAUX,62,"6,27 %","10,35 %",A LA RECONQUÊTE DE BORDEAUX,7,"0,71 %","1,17 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,111,"11,22 %","18,53 %",Lutte ouvrière - le camp des travailleurs,5,"0,51 %","0,83 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,44,"4,45 %","7,35 %",UNION DE LA GAUCHE,7,"0,71 %","1,17 %",ROUGE BORDEAUX ANTICAPITALISTE,25,"2,53 %","4,17 %",219,96,233,51,990,605,"61,11 %",385,"38,89 %",582,"58,79 %","96,20 %",16,"1,62 %","2,64 %",7,"0,71 %","1,16 %",CAZENAVE,253,"25,56 %","43,47 %",HURMIC,329,"33,23 %","56,53 %",14,20,51,"104,44%",5,111,,103,"-4,44%","1,90%","-9,84%","31,85","28,72","33,23","25,56","4,44"
5044,984,584,"59,35 %",400,"40,65 %",573,"58,23 %","98,12 %",7,"0,71 %","1,20 %",4,"0,41 %","0,68 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,122,"12,40 %","21,29 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,5,"0,51 %","0,87 %",BORDEAUX EN CONFIANCE,194,"19,72 %","33,86 %",FAIRE MIEUX POUR BORDEAUX,57,"5,79 %","9,95 %",A LA RECONQUÊTE DE BORDEAUX,11,"1,12 %","1,92 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,81,"8,23 %","14,14 %",Lutte ouvrière - le camp des travailleurs,4,"0,41 %","0,70 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,41,"4,17 %","7,16 %",UNION DE LA GAUCHE,10,"1,02 %","1,75 %",ROUGE BORDEAUX ANTICAPITALISTE,48,"4,88 %","8,38 %",204,114,203,52,984,573,"58,23 %",411,"41,77 %",546,"55,49 %","95,29 %",18,"1,83 %","3,14 %",9,"0,91 %","1,57 %",CAZENAVE,227,"23,07 %","41,58 %",HURMIC,319,"32,42 %","58,42 %",1,24,52,"100,31%",11,81,,124,"-0,31%","3,46%","-8,81%","32,32","25,91","32,42","23,07","0,31"
5045,1045,641,"61,34 %",404,"38,66 %",635,"60,77 %","99,06 %",4,"0,38 %","0,62 %",2,"0,19 %","0,31 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,116,"11,10 %","18,27 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,8,"0,77 %","1,26 %",BORDEAUX EN CONFIANCE,229,"21,91 %","36,06 %",FAIRE MIEUX POUR BORDEAUX,81,"7,75 %","12,76 %",A LA RECONQUÊTE DE BORDEAUX,6,"0,57 %","0,94 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,83,"7,94 %","13,07 %",Lutte ouvrière - le camp des travailleurs,4,"0,38 %","0,63 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,31,"2,97 %","4,88 %",UNION DE LA GAUCHE,15,"1,44 %","2,36 %",ROUGE BORDEAUX ANTICAPITALISTE,62,"5,93 %","9,76 %",244,155,199,37,1045,599,"57,32 %",446,"42,68 %",582,"55,69 %","97,16 %",11,"1,05 %","1,84 %",6,"0,57 %","1,00 %",CAZENAVE,215,"20,57 %","36,94 %",HURMIC,367,"35,12 %","63,06 %",-32,16,37,"91,98%",42,83,,170,"8,02%","10,53%","-5,26%","38,18","22,58","35,12","20,57","-8,02"
5061,1304,638,"48,93 %",666,"51,07 %",627,"48,08 %","98,28 %",7,"0,54 %","1,10 %",4,"0,31 %","0,63 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,91,"6,98 %","14,51 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,10,"0,77 %","1,59 %",BORDEAUX EN CONFIANCE,199,"15,26 %","31,74 %",FAIRE MIEUX POUR BORDEAUX,113,"8,67 %","18,02 %",A LA RECONQUÊTE DE BORDEAUX,9,"0,69 %","1,44 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,80,"6,13 %","12,76 %",Lutte ouvrière - le camp des travailleurs,6,"0,46 %","0,96 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,48,"3,68 %","7,66 %",UNION DE LA GAUCHE,15,"1,15 %","2,39 %",ROUGE BORDEAUX ANTICAPITALISTE,56,"4,29 %","8,93 %",214,185,171,57,1305,634,"48,58 %",671,"51,42 %",610,"46,74 %","96,21 %",14,"1,07 %","2,21 %",10,"0,77 %","1,58 %",CAZENAVE,186,"14,25 %","30,49 %",HURMIC,424,"32,49 %","69,51 %",25,15,57,"106,27%",4,80,,200,"-6,27%","1,25%","-10,53%","30,60","17,48","32,49","14,25","6,27"
5062,1224,782,"63,89 %",442,"36,11 %",774,"63,24 %","98,98 %",5,"0,41 %","0,64 %",3,"0,25 %","0,38 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,2,"0,16 %","0,26 %",Faire Gagner Bordeaux,146,"11,93 %","18,86 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,3,"0,25 %","0,39 %",BORDEAUX EN CONFIANCE,288,"23,53 %","37,21 %",FAIRE MIEUX POUR BORDEAUX,95,"7,76 %","12,27 %",A LA RECONQUÊTE DE BORDEAUX,9,"0,74 %","1,16 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,129,"10,54 %","16,67 %",Lutte ouvrière - le camp des travailleurs,4,"0,33 %","0,52 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,26,"2,12 %","3,36 %",UNION DE LA GAUCHE,10,"0,82 %","1,29 %",ROUGE BORDEAUX ANTICAPITALISTE,62,"5,07 %","8,01 %",298,166,275,35,1224,781,"63,81 %",443,"36,19 %",749,"61,19 %","95,90 %",20,"1,63 %","2,56 %",12,"0,98 %","1,54 %",CAZENAVE,269,"21,98 %","35,91 %",HURMIC,480,"39,22 %","64,09 %",16,-6,35,"103,45%",1,129,,176,"-3,45%","0,22%","-8,84%","37,91","25,33","39,22","21,98","3,45"
5063,1349,896,"66,42 %",453,"33,58 %",889,"65,90 %","99,22 %",1,"0,07 %","0,11 %",6,"0,44 %","0,67 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,8,"0,59 %","0,90 %",Faire Gagner Bordeaux,170,"12,60 %","19,12 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,10,"0,74 %","1,12 %",BORDEAUX EN CONFIANCE,361,"26,76 %","40,61 %",FAIRE MIEUX POUR BORDEAUX,96,"7,12 %","10,80 %",A LA RECONQUÊTE DE BORDEAUX,5,"0,37 %","0,56 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,127,"9,41 %","14,29 %",Lutte ouvrière - le camp des travailleurs,7,"0,52 %","0,79 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,36,"2,67 %","4,05 %",UNION DE LA GAUCHE,14,"1,04 %","1,57 %",ROUGE BORDEAUX ANTICAPITALISTE,55,"4,08 %","6,19 %",375,176,297,41,1349,883,"65,46 %",466,"34,54 %",858,"63,60 %","97,17 %",15,"1,11 %","1,70 %",10,"0,74 %","1,13 %",CAZENAVE,295,"21,87 %","34,38 %",HURMIC,563,"41,73 %","65,62 %",12,-2,41,"102,18%",13,127,,190,"-2,18%","2,36%","-7,80%","40,85","25,06","41,73","21,87","2,18"
5081,988,518,"52,43 %",470,"47,57 %",514,"52,02 %","99,23 %",2,"0,20 %","0,39 %",2,"0,20 %","0,39 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,10 %","0,19 %",Faire Gagner Bordeaux,90,"9,11 %","17,51 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,8,"0,81 %","1,56 %",BORDEAUX EN CONFIANCE,144,"14,57 %","28,02 %",FAIRE MIEUX POUR BORDEAUX,82,"8,30 %","15,95 %",A LA RECONQUÊTE DE BORDEAUX,9,"0,91 %","1,75 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,66,"6,68 %","12,84 %",Lutte ouvrière - le camp des travailleurs,3,"0,30 %","0,58 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,59,"5,97 %","11,48 %",UNION DE LA GAUCHE,11,"1,11 %","2,14 %",ROUGE BORDEAUX ANTICAPITALISTE,41,"4,15 %","7,98 %",155,135,156,68,988,493,"49,90 %",495,"50,10 %",474,"47,98 %","96,15 %",10,"1,01 %","2,03 %",9,"0,91 %","1,83 %",CAZENAVE,184,"18,62 %","38,82 %",HURMIC,290,"29,35 %","61,18 %",0,28,68,"100,00%",25,66,,146,"0,00%","8,62%","-13,79%","29,35","22,67","29,35","18,62","0,00"
5082,1106,560,"50,63 %",546,"49,37 %",558,"50,45 %","99,64 %",2,"0,18 %","0,36 %",0,"0,00 %","0,00 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,3,"0,27 %","0,54 %",Faire Gagner Bordeaux,98,"8,86 %","17,56 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,4,"0,36 %","0,72 %",BORDEAUX EN CONFIANCE,145,"13,11 %","25,99 %",FAIRE MIEUX POUR BORDEAUX,86,"7,78 %","15,41 %",A LA RECONQUÊTE DE BORDEAUX,9,"0,81 %","1,61 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,80,"7,23 %","14,34 %",Lutte ouvrière - le camp des travailleurs,5,"0,45 %","0,90 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,66,"5,97 %","11,83 %",UNION DE LA GAUCHE,17,"1,54 %","3,05 %",ROUGE BORDEAUX ANTICAPITALISTE,45,"4,07 %","8,06 %",162,143,178,75,1107,545,"49,23 %",562,"50,77 %",523,"47,24 %","95,96 %",16,"1,45 %","2,94 %",6,"0,54 %","1,10 %",CAZENAVE,207,"18,70 %","39,58 %",HURMIC,316,"28,55 %","60,42 %",11,29,75,"103,61%",15,80,,160,"-3,61%","5,25%","-15,08%","27,58","22,88","28,55","18,70","3,61"
5083,1090,660,"60,55 %",430,"39,45 %",653,"59,91 %","98,94 %",3,"0,28 %","0,45 %",4,"0,37 %","0,61 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,2,"0,18 %","0,31 %",Faire Gagner Bordeaux,114,"10,46 %","17,46 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,6,"0,55 %","0,92 %",BORDEAUX EN CONFIANCE,243,"22,29 %","37,21 %",FAIRE MIEUX POUR BORDEAUX,112,"10,28 %","17,15 %",A LA RECONQUÊTE DE BORDEAUX,10,"0,92 %","1,53 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,60,"5,50 %","9,19 %",Lutte ouvrière - le camp des travailleurs,1,"0,09 %","0,15 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,45,"4,13 %","6,89 %",UNION DE LA GAUCHE,24,"2,20 %","3,68 %",ROUGE BORDEAUX ANTICAPITALISTE,36,"3,30 %","5,51 %",267,157,174,55,1090,640,"58,72 %",450,"41,28 %",625,"57,34 %","97,66 %",11,"1,01 %","1,72 %",4,"0,37 %","0,63 %",CAZENAVE,211,"19,36 %","33,76 %",HURMIC,414,"37,98 %","66,24 %",-10,37,55,"97,64%",20,60,,181,"2,36%","4,72%","-4,25%","38,90","21,01","37,98","19,36","-2,36"
5084,1049,489,"46,62 %",560,"53,38 %",482,"45,95 %","98,57 %",2,"0,19 %","0,41 %",5,"0,48 %","1,02 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,2,"0,19 %","0,41 %",Faire Gagner Bordeaux,90,"8,58 %","18,67 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,5,"0,48 %","1,04 %",BORDEAUX EN CONFIANCE,134,"12,77 %","27,80 %",FAIRE MIEUX POUR BORDEAUX,85,"8,10 %","17,63 %",A LA RECONQUÊTE DE BORDEAUX,7,"0,67 %","1,45 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,40,"3,81 %","8,30 %",Lutte ouvrière - le camp des travailleurs,4,"0,38 %","0,83 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,57,"5,43 %","11,83 %",UNION DE LA GAUCHE,20,"1,91 %","4,15 %",ROUGE BORDEAUX ANTICAPITALISTE,38,"3,62 %","7,88 %",154,134,130,64,1049,464,"44,23 %",585,"55,77 %",446,"42,52 %","96,12 %",10,"0,95 %","2,16 %",8,"0,76 %","1,72 %",CAZENAVE,178,"16,97 %","39,91 %",HURMIC,268,"25,55 %","60,09 %",-20,48,64,"93,06%",25,40,,154,"6,94%","8,68%","-5,56%","27,45","18,49","25,55","16,97","-6,94"
